,Date,ADANIPORTS,ADANIPOWER,APOLLOHOSP,ASIANPAINT,AUROPHARMA,BAJFINANCE,BALKRISIND,BANKBARODA,BERGEPAINT,BAJAJFINSV,CENTURYTEX,CUMMINSIND,ENGINERSIN,FEDERALBNK,IDFCFIRSTB,CASTROLIND,INDUSINDBK,JINDALSTEL,MCDOWELL-N,MOTHERSUMI,MUTHOOTFIN,NATIONALUM,ICICIPRULI,PIDILITIND,RELCAPITAL,SRTRANSFIN,TORNTPOWER,AMARAJABAT,APOLLOTYRE,BAJAJ-AUTO,BHARATFORG,HEROMOTOCO,HINDUNILVR,IBULHSGFIN,MANAPPURAM,TORNTPHARM,ULTRACEMCO,BHARTIARTL,KAJARIACER,TATAMOTORS,TATAMTRDVR,ACC,ADANIENT,AMBUJACEM,ARVIND,BANKINDIA,BHEL,BOSCHLTD,CADILAHC,CHOLAFIN,DIVISLAB,DLF,EQUITAS,ESCORTS,GODREJCP,GRASIM,HAVELLS,HCLTECH,BSOFT,HDFCBANK,HINDPETRO,CANBK,HINDZINC,IDEA,INDIGO,INFY,IOC,DHFL,ITC,EICHERMOT,JSWSTEEL,JUBLFOOD,JUSTDIAL,KOTAKBANK,EXIDEIND,L&TFH,LUPIN,M&M,GLENMARK,MARICO,MCX,MRF,NCC,NESTLEIND,NTPC,ONGC,PAGEIND,PFC,PNB,RAMCOCEM,RAYMOND,RECLTD,RELIANCE,SAIL,SIEMENS,SRF,STAR,TATAPOWER,TCS,MGL,TECHM,MINDTREE,UBL,UJJIVAN,UNIONBANK,UPL,VEDL,VOLTAS,WIPRO,YESBANK,RELINFRA,AXISBANK,TITAN,ASHOKLEY,BATAINDIA,BEL,BIOCON,BPCL,BRITANNIA,CESC,CIPLA,COALINDIA,DABUR,DISHTV,GAIL,GMRINFRA,HDFC,CONCOR,HINDALCO,DRREDDY,IDBI,IGL,MFSL,M&MFIN,MARUTI,OFSS,NMDC,OIL,POWERGRID,RBLBANK,SHREECEM,SUNPHARMA,TATASTEEL,TATAELXSI,TVSMOTOR,ZEEL,COLPAL,ICICIBANK,LICHSGFIN,SBIN,LT,NBCC,PEL,PETRONET,PVR,TATACHEM,SUNTV
25,2021-07-06,712.700012,111.900002,3706.25,3002.5,980.400024,6202.399902,2303.25,85.5,814.099976,12090.799805,695.049988,869.349976,79.199997,86.900002,53.599998,147.399994,1031.050049,391.0,656.849976,237.149994,1535.199951,80.050003,627.099976,2231.199951,20.85,1413.650024,467.25,744.200012,229.949997,4195.399902,767.349976,2919.25,2472.5,262.25,176.449997,2931.899902,6933.049805,526.099976,980.849976,316.899994,147.949997,2022.849976,1414.800049,351.850006,89.25,76.5,64.449997,15378.650391,637.450012,521.200012,4524.200195,290.899994,94.0,1200.599976,964.25,1497.25,1021.400024,972.049988,384.799988,1534.699951,304.549988,153.5,335.350006,8.8,1768.650024,1562.199951,108.400002,16.700001,202.5,2711.149902,673.150024,3132.75,1010.5,1755.349976,182.949997,92.900002,1140.550049,781.900024,648.400024,526.299988,1519.25,80449.203125,91.5,17470.099609,117.650002,121.5,30262.650391,121.5,41.849998,1083.400024,423.25,144.550003,2124.800049,123.099998,2028.599976,7539.950195,789.849976,123.0,3262.300049,1153.150024,1049.550049,2541.800049,1429.900024,197.350006,37.700001,803.299988,270.600006,1012.599976,532.599976,13.35,81.75,758.349976,1762.800049,122.199997,1585.550049,181.050003,388.850006,458.049988,3519.0,75.745003,969.099976,147.5,591.799988,14.0,150.350006,31.700001,2496.399902,689.150024,385.350006,5539.450195,37.700001,562.799988,1040.150024,161.149994,7514.950195,3741.050049,169.449997,174.100006,171.600037,213.350006,27769.099609,673.25,1167.25,4312.25,608.25,219.449997,1682.599976,650.299988,466.549988,429.75,1505.5,53.650002,2348.949951,224.25,1417.099976,759.950012,527.299988
26,2021-07-07,720.099976,109.800003,3715.600098,3040.100098,965.200012,6198.600098,2291.300049,86.050003,846.150024,12374.150391,687.5,866.950012,78.849998,86.300003,53.950001,146.550003,1044.900024,400.200012,663.849976,235.300003,1561.949951,84.949997,628.049988,2276.5,19.85,1444.349976,470.450012,738.349976,231.100006,4188.25,806.299988,2913.350098,2481.649902,262.950012,177.300003,2949.550049,6925.100098,529.599976,986.549988,317.100006,145.5,2036.550049,1425.650024,357.450012,88.550003,76.150002,67.800003,15498.349609,638.099976,518.950012,4552.549805,294.899994,111.099998,1203.949951,962.900024,1493.849976,1021.400024,975.349976,383.600006,1539.5,306.350006,154.550003,333.549988,8.85,1809.5,1564.599976,107.949997,16.700001,203.75,2710.850098,690.400024,3151.350098,996.349976,1761.800049,183.050003,93.300003,1148.0,778.900024,662.5,532.450012,1505.0,80768.898438,89.599998,17716.949219,117.449997,119.900002,30898.800781,121.75,41.700001,1080.650024,419.049988,144.0,2110.050049,128.100006,2011.699951,7577.5,783.950012,123.849998,3274.949951,1165.25,1045.900024,2549.600098,1432.449951,206.050003,37.950001,816.900024,272.25,1005.5,532.150024,13.3,78.199997,762.900024,1727.25,123.550003,1577.0,182.899994,392.100006,460.5,3521.350098,75.300003,965.200012,147.550003,594.400024,13.95,149.949997,31.799999,2529.199951,692.599976,393.649994,5562.100098,37.75,561.150024,1051.449951,161.449997,7449.399902,3720.899902,168.25,172.850006,173.21254,223.399994,27547.0,680.099976,1218.650024,4246.600098,604.349976,219.649994,1725.199951,654.0,464.649994,432.850006,1516.449951,53.200001,2331.899902,224.899994,1394.650024,770.0,523.450012
27,2021-07-08,711.700012,108.75,3671.399902,3028.300049,951.75,6117.799805,2292.600098,83.5,841.650024,12333.900391,669.5,867.450012,79.800003,86.050003,53.200001,145.649994,1045.449951,386.549988,656.900024,232.050003,1533.25,83.199997,621.099976,2283.449951,20.25,1431.550049,471.25,738.450012,226.899994,4077.300049,808.950012,2900.399902,2447.550049,261.649994,174.5,2945.5,6901.899902,525.299988,983.75,306.350006,140.800003,2029.5,1425.900024,360.75,88.5,75.599998,67.050003,15273.299805,632.650024,514.349976,4510.5,287.850006,112.5,1202.050049,962.700012,1475.449951,1028.5,976.799988,391.450012,1520.449951,283.850006,151.800003,331.450012,8.8,1821.949951,1560.75,107.550003,16.700001,202.0,2729.300049,668.25,3126.449951,1071.150024,1732.300049,183.550003,92.449997,1140.099976,776.25,649.200012,527.150024,1519.5,80417.953125,90.699997,17618.900391,117.449997,117.050003,30413.550781,121.400002,41.049999,1077.300049,417.75,143.449997,2092.600098,122.900002,2013.449951,7544.049805,775.25,123.400002,3258.5,1165.25,1060.150024,2522.699951,1420.199951,203.399994,37.049999,814.099976,264.549988,1011.700012,531.0,13.35,82.099998,754.400024,1726.349976,124.0,1575.449951,180.649994,389.350006,458.200012,3491.399902,76.5,950.650024,146.25,596.099976,14.05,148.699997,32.150002,2512.050049,681.75,383.100006,5466.75,37.599998,578.849976,1048.75,160.649994,7401.200195,3766.300049,167.100006,172.699997,173.362549,215.75,27581.800781,666.900024,1189.75,4199.0,598.900024,216.149994,1740.449951,641.900024,461.200012,424.450012,1500.699951,53.25,2320.449951,223.800003,1360.050049,764.299988,522.049988
28,2021-07-09,728.5,109.550003,3725.899902,3010.600098,948.700012,6136.149902,2280.199951,83.650002,844.099976,12854.75,676.5,862.0,79.199997,85.599998,53.75,144.300003,1039.949951,394.75,655.25,236.350006,1534.599976,85.349998,613.349976,2277.800049,21.25,1455.699951,475.200012,739.700012,228.199997,3995.899902,808.0,2896.800049,2451.449951,269.450012,177.600006,3005.050049,6899.549805,536.25,996.400024,306.299988,142.399994,2037.25,1431.349976,363.600006,88.099998,75.349998,66.449997,15299.049805,640.5,519.299988,4599.700195,300.350006,115.199997,1200.199951,965.650024,1500.150024,1023.349976,976.849976,387.950012,1502.0,278.950012,151.199997,331.950012,9.05,1809.300049,1562.900024,107.300003,16.700001,201.350006,2712.149902,681.549988,3108.75,1111.349976,1720.050049,182.050003,93.0,1147.849976,771.549988,665.299988,531.950012,1501.099976,79994.703125,94.699997,17636.0,117.800003,117.900002,31357.849609,121.650002,41.0,1089.75,416.700012,145.350006,2071.199951,125.050003,2002.150024,7603.600098,773.599976,124.449997,3208.149902,1175.900024,1051.75,2535.75,1431.349976,204.0,36.75,814.549988,271.549988,1015.400024,525.799988,13.25,85.150002,747.349976,1720.599976,124.900002,1571.0,180.850006,388.549988,456.899994,3475.949951,79.415001,959.799988,146.699997,595.599976,15.2,147.149994,32.0,2496.449951,673.950012,390.049988,5460.299805,38.799999,570.049988,1077.25,161.699997,7425.700195,3943.949951,167.550003,173.5,172.687546,218.949997,27502.75,667.900024,1239.349976,4295.399902,599.700012,216.600006,1724.0,638.549988,455.75,423.75,1499.599976,52.650002,2312.149902,224.0,1377.650024,764.900024,521.900024
29,2021-07-12,718.049988,108.199997,3747.399902,2999.399902,940.700012,6149.549805,2308.899902,83.300003,839.650024,12908.900391,714.549988,856.75,79.150002,89.5,54.0,142.399994,1049.300049,392.850006,660.25,238.550003,1558.400024,84.349998,625.5,2268.850098,21.25,1452.400024,476.5,738.450012,229.800003,3956.149902,806.25,2898.199951,2444.149902,270.850006,183.75,3012.699951,7093.75,529.650024,987.049988,307.450012,141.399994,2072.300049,1420.699951,371.75,95.550003,75.550003,66.599998,15219.75,645.099976,516.549988,4588.75,310.950012,138.199997,1200.75,957.0,1536.150024,1042.5,979.450012,388.149994,1487.0,271.899994,151.75,335.700012,9.0,1812.5,1547.849976,107.199997,16.700001,201.100006,2709.5,694.450012,3097.100098,1072.599976,1731.949951,183.25,93.150002,1150.75,772.849976,656.200012,531.650024,1482.900024,80187.101563,96.699997,17641.400391,117.849998,118.550003,33203.25,123.5,40.900002,1103.400024,437.149994,147.149994,2084.100098,124.849998,2010.849976,7581.899902,772.099976,123.800003,3193.100098,1179.849976,1056.599976,2497.100098,1437.050049,244.800003,36.900002,821.450012,270.950012,1017.400024,525.849976,13.1,85.099998,753.599976,1719.849976,125.900002,1567.599976,183.850006,387.350006,451.0,3470.399902,80.800003,959.849976,146.399994,593.150024,15.0,146.75,31.5,2476.949951,684.650024,388.350006,5494.299805,38.75,569.549988,1071.900024,161.449997,7470.100098,3900.800049,165.649994,169.100006,171.750046,220.0,28034.949219,668.549988,1226.949951,4337.450195,600.650024,215.350006,1732.550049,646.25,461.799988,427.450012,1500.75,54.549999,2308.5,223.050003,1369.050049,778.900024,523.950012
30,2021-07-13,704.0,106.75,3750.300049,2993.850098,956.950012,6154.299805,2306.25,84.699997,837.650024,12909.400391,707.450012,862.049988,77.949997,89.25,54.0,143.850006,1055.900024,395.0,651.299988,244.5,1558.75,85.300003,626.25,2248.5,20.299999,1431.800049,474.649994,737.950012,235.75,3966.100098,820.25,2904.100098,2436.699951,279.25,185.050003,3015.449951,7128.850098,530.049988,990.700012,310.950012,145.199997,2084.800049,1417.699951,368.950012,99.5,76.300003,66.400002,15238.349609,645.599976,517.950012,4606.049805,314.200012,128.350006,1199.900024,942.549988,1576.650024,1032.550049,967.950012,384.899994,1501.849976,272.200012,153.350006,334.850006,8.85,1824.449951,1544.949951,107.800003,16.700001,201.850006,2706.699951,701.400024,3090.5,1068.349976,1747.150024,183.800003,93.849998,1165.099976,781.150024,657.5,531.349976,1600.099976,83115.796875,95.150002,17691.900391,119.900002,120.400002,32909.050781,124.25,40.900002,1110.550049,459.649994,148.649994,2099.699951,125.349998,2006.849976,7603.700195,794.599976,124.050003,3187.550049,1186.300049,1050.150024,2495.699951,1428.699951,243.699997,37.0,831.950012,271.149994,1033.5,524.849976,13.0,82.050003,770.75,1724.25,127.0,1568.849976,181.649994,387.799988,450.25,3485.5,85.025002,965.650024,148.100006,589.150024,14.9,148.800003,31.549999,2544.899902,679.400024,392.25,5437.100098,38.549999,566.450012,1078.849976,163.25,7430.350098,4010.800049,171.800003,169.050003,171.487549,219.399994,28070.400391,683.0,1228.75,4307.649902,610.0,214.550003,1727.300049,664.950012,461.899994,429.100006,1513.599976,54.450001,2321.550049,222.949997,1363.949951,782.950012,521.25
31,2021-07-14,697.25,105.050003,3754.800049,3001.949951,962.950012,6133.899902,2296.600098,84.25,838.700012,12991.200195,710.200012,859.900024,76.949997,89.849998,53.799999,144.350006,1052.599976,396.049988,647.5,244.199997,1547.199951,84.599998,632.049988,2249.350098,20.6,1420.900024,473.200012,737.299988,240.449997,3953.850098,812.099976,2900.699951,2414.850098,270.450012,186.050003,3011.649902,7118.049805,530.049988,990.099976,309.549988,144.649994,2081.550049,1402.050049,373.0,107.300003,75.849998,65.849998,15371.150391,643.400024,513.450012,4623.200195,311.799988,127.75,1193.800049,940.150024,1567.800049,1022.700012,989.450012,391.049988,1499.150024,270.100006,151.600006,335.200012,8.8,1822.550049,1576.900024,107.099998,16.700001,204.100006,2700.0,700.400024,3155.300049,1079.449951,1748.150024,184.149994,94.699997,1171.800049,786.150024,664.25,532.049988,1606.449951,82806.046875,92.800003,17539.699219,120.75,120.800003,32887.601563,123.900002,40.700001,1109.099976,448.0,147.949997,2086.0,124.5,2000.550049,7581.049805,789.099976,124.550003,3214.550049,1169.75,1078.5,2703.050049,1420.900024,237.25,36.849998,819.75,271.75,1030.650024,561.700012,13.05,82.849998,770.049988,1710.349976,127.900002,1588.949951,184.149994,399.350006,448.700012,3485.75,85.300003,977.150024,148.149994,585.299988,14.35,147.850006,31.1,2531.100098,676.299988,391.649994,5390.850098,38.200001,560.25,1074.449951,163.350006,7326.75,4150.75,172.050003,165.850006,172.46254,218.75,28414.699219,685.950012,1244.699951,4371.799805,613.099976,214.25,1728.199951,664.349976,471.549988,431.049988,1544.699951,53.950001,2289.649902,221.550003,1390.849976,777.299988,528.299988
32,2021-07-15,699.099976,104.099998,3762.350098,2983.600098,955.900024,6129.700195,2311.949951,83.699997,841.150024,12958.950195,712.900024,874.150024,77.800003,88.400002,53.400002,143.25,1055.099976,397.0,651.150024,242.199997,1568.550049,83.949997,622.650024,2249.149902,20.049999,1457.900024,480.100006,733.049988,231.149994,3940.0,810.150024,2884.649902,2412.350098,266.100006,188.800003,3001.300049,7189.649902,525.450012,997.450012,310.25,144.800003,2112.449951,1407.949951,386.200012,108.900002,75.449997,64.949997,15336.900391,640.200012,513.799988,4607.299805,322.600006,128.800003,1200.349976,948.299988,1557.25,1039.849976,1039.75,419.350006,1520.699951,267.100006,150.550003,347.200012,8.75,1824.650024,1580.800049,106.300003,16.700001,206.25,2667.5,699.099976,3105.25,1107.050049,1750.050049,182.800003,95.099998,1161.800049,779.900024,655.849976,534.299988,1698.699951,81445.203125,92.449997,17621.849609,120.300003,116.900002,33046.398438,125.699997,40.349998,1113.849976,442.149994,150.75,2082.350098,126.150002,2033.150024,7674.049805,781.299988,124.449997,3202.949951,1160.75,1112.449951,2732.100098,1396.199951,241.75,36.450001,836.25,269.5,1042.699951,575.900024,13.55,80.900002,774.150024,1701.550049,128.800003,1574.5,179.949997,403.25,447.049988,3460.850098,83.025002,973.599976,146.699997,584.450012,14.55,144.399994,30.85,2540.100098,669.099976,401.450012,5393.649902,37.950001,560.200012,1058.75,161.5,7307.0,4093.899902,172.649994,161.350006,172.800049,214.949997,28427.449219,683.0,1255.949951,4487.100098,609.299988,209.850006,1750.849976,667.450012,470.0,431.700012,1609.349976,53.25,2277.25,221.0,1368.349976,777.799988,531.400024
33,2021-07-16,687.599976,105.650002,3779.100098,2989.300049,975.549988,6125.450195,2385.25,81.699997,843.849976,12745.700195,719.5,857.5,77.5,87.900002,54.049999,143.350006,1044.300049,405.950012,667.400024,244.149994,1569.199951,88.300003,627.049988,2244.199951,19.9,1449.349976,480.5,727.849976,230.850006,3931.949951,807.349976,2904.699951,2417.399902,275.549988,186.949997,2990.75,7334.549805,541.150024,1003.549988,311.25,144.649994,2129.350098,1395.5,383.049988,108.150002,75.199997,66.25,15287.950195,643.849976,512.400024,4757.600098,330.799988,130.350006,1193.699951,951.099976,1572.300049,1077.650024,1005.0,420.049988,1522.349976,268.100006,151.300003,344.100006,9.45,1809.050049,1555.449951,106.099998,16.700001,207.899994,2617.25,703.599976,3145.199951,1072.699951,1749.5,184.050003,94.900002,1179.75,779.799988,687.049988,524.700012,1717.5,82449.851563,94.300003,17654.199219,119.099998,116.800003,33140.898438,127.550003,40.849998,1126.0,453.299988,151.649994,2112.399902,127.199997,2013.300049,7761.850098,789.75,124.150002,3194.800049,1152.75,1103.150024,2736.199951,1447.900024,242.100006,36.599998,837.549988,272.5,1051.050049,577.75,13.4,80.0,771.150024,1695.349976,127.849998,1618.699951,179.649994,409.299988,448.0,3441.0,83.809998,977.150024,145.550003,580.299988,14.35,144.800003,31.1,2536.899902,661.400024,405.5,5406.549805,37.799999,552.599976,1064.5,162.0,7303.549805,4019.399902,178.699997,156.649994,175.387543,214.850006,28096.150391,688.599976,1278.449951,4302.649902,611.650024,208.949997,1745.599976,660.299988,468.5,430.0,1618.75,52.900002,2351.25,221.649994,1368.800049,781.0,533.799988
34,2021-07-19,673.700012,102.150002,3883.75,2981.949951,965.099976,6015.399902,2344.699951,80.150002,835.299988,12721.099609,719.549988,861.599976,77.150002,86.0,52.599998,143.449997,1015.849976,393.450012,659.950012,244.649994,1541.849976,88.949997,626.25,2260.25,20.1,1389.849976,481.100006,722.299988,225.350006,3882.850098,812.049988,2887.100098,2408.649902,270.850006,186.199997,2969.199951,7312.350098,538.450012,1001.099976,308.850006,141.75,2151.899902,1380.599976,386.549988,105.050003,73.900002,64.0,15218.5,639.5,506.5,4807.450195,331.25,128.100006,1192.699951,944.0,1558.800049,1089.650024,1000.200012,406.600006,1471.0,272.049988,148.149994,339.950012,9.15,1765.900024,1541.699951,105.949997,16.700001,207.75,2579.75,698.400024,3082.649902,1018.150024,1722.800049,181.699997,90.550003,1186.650024,775.799988,682.549988,526.0,1777.699951,82236.296875,92.099998,17752.449219,121.400002,114.599998,32894.851563,127.099998,40.299999,1110.650024,469.100006,151.399994,2098.949951,126.650002,1973.349976,7844.299805,785.0,125.800003,3184.600098,1148.75,1094.199951,2729.649902,1419.300049,236.449997,37.0,833.25,264.899994,1039.050049,573.799988,13.2,78.900002,755.200012,1680.349976,124.75,1607.0,186.0,411.399994,453.899994,3450.149902,84.154999,974.0,144.449997,588.799988,14.45,144.350006,30.25,2481.649902,658.0,396.950012,5419.350098,37.849998,549.700012,1065.0,156.850006,7165.549805,4072.149902,174.850006,155.850006,174.862549,209.300003,27996.849609,689.25,1266.400024,4223.350098,601.400024,206.5,1753.300049,655.900024,460.75,427.899994,1609.599976,52.400002,2298.600098,222.050003,1347.900024,779.650024,538.849976
35,2021-07-20,672.599976,97.050003,3882.949951,3159.050049,965.5,5941.850098,2318.949951,78.900002,864.950012,12597.150391,694.549988,853.849976,75.75,83.75,51.200001,141.449997,981.549988,380.149994,653.650024,237.899994,1528.349976,85.199997,604.799988,2315.649902,19.1,1395.900024,475.700012,713.349976,221.699997,3905.399902,798.5,2839.0,2434.899902,265.950012,182.850006,2961.5,7424.700195,525.75,997.650024,302.149994,138.399994,2308.850098,1365.699951,404.450012,102.199997,71.5,63.200001,15046.25,622.5,490.200012,4787.850098,322.399994,121.550003,1169.849976,948.849976,1574.099976,1103.550049,977.200012,402.100006,1443.150024,276.149994,144.449997,333.0,9.0,1673.949951,1550.050049,105.599998,16.700001,206.800003,2554.850098,682.0,3064.5,988.849976,1702.650024,178.350006,87.650002,1174.0,760.200012,667.599976,529.900024,1712.699951,81640.046875,87.550003,17856.099609,118.449997,112.599998,32462.75,127.550003,39.75,1104.050049,453.100006,151.399994,2093.800049,122.849998,1944.349976,7796.950195,765.950012,121.800003,3205.800049,1131.800049,1087.199951,2762.949951,1411.599976,234.550003,35.900002,814.25,256.100006,1026.75,568.099976,12.95,78.25,745.75,1671.400024,123.349998,1554.400024,181.199997,404.25,453.799988,3433.550049,81.769997,955.150024,142.899994,588.200012,13.95,142.350006,29.200001,2458.75,664.400024,383.0,5344.049805,37.400002,538.200012,1047.75,153.649994,7232.700195,3957.550049,171.550003,155.449997,173.475037,204.149994,28082.900391,676.450012,1233.349976,4190.350098,583.049988,201.399994,1754.449951,641.900024,453.649994,420.899994,1590.349976,51.150002,2198.550049,218.899994,1300.050049,759.650024,529.900024
36,2021-07-22,691.799988,101.800003,3985.300049,3106.75,972.099976,6195.549805,2331.449951,80.199997,855.700012,13064.599609,701.349976,864.950012,75.949997,84.25,52.150002,142.75,992.150024,394.399994,674.650024,237.149994,1604.650024,85.0,635.400024,2310.399902,18.799999,1395.300049,473.0,721.799988,226.449997,3853.199951,801.200012,2838.25,2378.149902,275.200012,196.449997,3013.550049,7459.0,546.700012,976.75,302.549988,135.699997,2290.25,1416.75,400.200012,108.599998,72.199997,64.550003,15137.299805,620.200012,494.75,4843.25,330.5,127.650002,1166.949951,969.650024,1582.050049,1151.300049,978.599976,405.450012,1448.699951,276.399994,144.899994,327.049988,9.25,1694.150024,1590.199951,106.699997,16.700001,207.0,2560.100098,716.549988,3429.949951,981.150024,1707.199951,179.199997,87.900002,1179.449951,758.450012,672.299988,529.200012,1677.599976,81572.0,89.599998,17994.800781,119.199997,115.5,33128.949219,128.850006,40.0,1106.949951,459.75,152.649994,2120.699951,126.150002,1976.25,7907.200195,776.549988,123.699997,3216.350098,1147.25,1148.599976,2758.800049,1429.800049,235.850006,36.150002,828.0,262.799988,1049.199951,584.200012,13.0,77.349998,746.75,1701.75,124.050003,1583.099976,184.5,403.0,460.899994,3425.300049,82.474998,949.900024,144.699997,588.450012,14.05,143.800003,29.4,2490.300049,668.299988,393.5,5384.5,37.75,539.5,1056.0,154.399994,7299.549805,4051.699951,175.600006,161.399994,174.937546,205.0,28080.0,687.299988,1273.0,4246.600098,581.299988,204.850006,1788.650024,655.950012,457.399994,422.049988,1642.150024,51.200001,2234.649902,220.0,1344.400024,762.700012,534.5
37,2021-07-23,680.049988,100.449997,3918.899902,3083.75,963.700012,6180.899902,2333.050049,79.849998,854.25,13201.200195,703.799988,858.299988,74.849998,85.400002,51.150002,143.75,989.299988,397.700012,683.450012,235.949997,1567.050049,82.449997,645.049988,2306.600098,17.9,1385.599976,473.450012,723.25,226.800003,3841.899902,788.900024,2835.0,2358.100098,283.649994,195.449997,3043.199951,7490.299805,548.299988,991.150024,295.549988,133.649994,2337.550049,1401.650024,402.299988,104.849998,72.75,63.950001,15055.349609,615.25,499.049988,4824.75,334.149994,124.300003,1160.650024,980.150024,1549.5,1143.75,994.0,398.0,1442.75,277.399994,146.050003,328.549988,8.35,1727.099976,1590.449951,106.0,16.700001,212.399994,2549.649902,717.549988,3569.350098,969.549988,1722.949951,178.699997,88.25,1181.199951,764.200012,649.900024,533.950012,1643.599976,81174.851563,88.650002,18143.949219,118.5,115.300003,33376.949219,128.449997,40.049999,1094.699951,448.600006,152.899994,2105.699951,126.550003,1975.099976,7901.899902,768.5,122.900002,3212.850098,1144.25,1131.0,2721.25,1444.449951,237.100006,36.549999,819.700012,267.799988,1045.400024,599.150024,13.05,73.5,755.400024,1700.949951,124.300003,1598.550049,182.649994,398.149994,461.350006,3439.800049,81.834999,948.0,144.100006,590.150024,13.85,142.399994,29.0,2482.5,663.5,391.75,5422.149902,37.450001,538.150024,1081.5,154.149994,7293.850098,4012.100098,173.5,161.100006,174.750046,204.5,27986.400391,694.0,1281.400024,4249.299805,582.349976,205.949997,1795.050049,676.650024,454.5,428.899994,1611.75,50.299999,2255.050049,219.649994,1318.099976,755.049988,532.25
38,2021-07-26,682.799988,97.949997,4100.350098,3061.199951,952.799988,6162.450195,2335.699951,79.75,849.75,13525.049805,703.450012,851.900024,75.800003,87.25,51.200001,143.449997,981.299988,403.799988,657.650024,230.600006,1556.800049,83.550003,646.799988,2321.300049,18.75,1370.400024,467.399994,724.200012,222.25,3836.350098,783.700012,2810.25,2348.699951,285.149994,194.350006,3079.199951,7616.700195,544.049988,1004.650024,293.149994,133.649994,2369.199951,1403.900024,408.100006,102.099998,71.849998,62.700001,14981.299805,605.549988,491.700012,4921.149902,333.950012,124.400002,1154.300049,976.549988,1550.25,1162.300049,1000.299988,400.649994,1434.550049,273.549988,146.649994,326.5,8.3,1740.300049,1603.900024,104.650002,16.700001,211.149994,2563.199951,704.549988,3559.5,964.700012,1740.599976,178.199997,87.699997,1171.75,754.299988,626.400024,537.0,1695.25,80917.75,88.5,18101.349609,119.349998,114.550003,32938.0,127.800003,39.349998,1123.150024,448.149994,150.75,2076.850098,129.600006,1975.650024,7834.350098,769.799988,122.599998,3197.550049,1139.099976,1120.199951,2721.300049,1436.150024,235.050003,36.049999,819.950012,272.100006,1026.949951,590.450012,13.3,77.150002,756.299988,1722.849976,121.849998,1577.199951,184.600006,389.5,456.0,3482.0,83.775002,950.549988,144.0,595.349976,14.3,141.350006,28.25,2464.300049,658.25,400.049988,5411.25,38.200001,546.950012,1116.5,146.300003,7235.799805,4137.649902,174.800003,161.199997,174.52504,198.449997,27968.300781,703.400024,1297.949951,4199.100098,584.849976,205.75,1805.949951,676.75,442.649994,423.299988,1597.599976,49.849998,2252.600098,218.850006,1329.949951,758.299988,547.400024
39,2021-07-27,663.200012,94.75,4078.25,3028.649902,905.400024,6231.450195,2315.850098,80.0,843.599976,13807.849609,682.299988,845.650024,75.150002,86.300003,50.75,141.5,975.799988,419.799988,644.5,230.5,1560.449951,87.150002,653.799988,2300.649902,18.15,1365.699951,458.299988,718.299988,221.75,3821.399902,780.349976,2793.850098,2342.399902,277.399994,209.5,3002.850098,7596.25,540.549988,993.950012,291.399994,135.399994,2371.699951,1396.75,408.799988,102.300003,70.849998,61.5,15038.799805,598.75,483.549988,4791.399902,337.0,132.25,1142.75,998.75,1518.699951,1159.400024,992.0,404.75,1439.75,269.200012,148.800003,320.450012,8.4,1704.849976,1602.550049,103.949997,16.700001,208.649994,2571.350098,710.650024,3669.550049,955.400024,1697.949951,177.399994,88.099998,1111.599976,745.549988,588.75,535.200012,1674.150024,80095.351563,86.199997,18226.099609,118.849998,114.650002,32495.400391,123.849998,39.150002,1060.349976,446.649994,145.149994,2055.0,129.75,1942.699951,7660.200195,752.549988,121.150002,3182.949951,1136.5,1120.849976,2713.899902,1421.349976,240.550003,35.950001,812.75,265.450012,1020.049988,591.450012,13.05,75.050003,731.700012,1729.050049,122.400002,1582.699951,183.050003,379.549988,453.299988,3450.75,83.32,913.099976,142.449997,588.700012,14.2,139.050003,27.950001,2433.949951,639.150024,417.350006,4843.350098,38.0,546.400024,1123.949951,148.100006,7240.25,4170.5,174.550003,161.050003,173.887543,196.149994,27865.150391,688.299988,1330.650024,4175.75,581.049988,200.550003,1797.050049,677.450012,443.850006,429.950012,1608.25,49.200001,2305.600098,216.899994,1359.199951,743.599976,538.450012
